매장명,주소,전화번호
대구황금점,"대구광역시 수성구 청수로26길 36, 1층 (두산동 , 한성스퀘어)",053-767-4636
대구구지점,"대구 달성군 구지면 과학마을로3길 14 (응암리, 대구국가산단 반도유보라 아이비파크), 301동 118호",053-614-0628
대구논공점,대구 달성군 논공읍 논공로9길 91 (북리),053-611-3126
대구다사점,"대구광역시 달성군 다사읍 달구벌대로 881 , 107호",053-588-8838
대구대곡신동아점,"대구 달성군 화원읍 비슬로539길 38 (구라리, 대곡역신동아파밀리에아파트)",053-710-8929
대구죽곡라온하제점,"대구 달성군 다사읍 대실역남로 22-1 (죽곡리, 죽곡라온하제)",053-583-1110
대구테크노폴리스점,대구 달성군 유가읍 테크노상업로4길 14 (봉리),053-617-6661
대구화원점,"대구광역시 달성군 화원읍 비슬로 2572, 1층",053-644-2445
대구군위점,대구 군위군 군위읍 중앙길 120 (동부리),054-520-8100
창원시청점,"경남 창원시 성산구 용지로 151 (용호동, 동산오피스)",055-275-3803
창원시티세븐점,"경남 창원시 성산구 원이대로 320 (대원동, 더시티세븐)",055-600-5996
가음정점,"경상남도 창원시 성산구 가음정로43번길 1, 1층(가음동)",055-263-1221
경남대점,경남 창원시 마산합포구 3.15대로 2-1 (해운동),055-221-1478
남양점,"경상남도 창원시 성산구 가양로 97, 위드파크아파트 410동 상가 1층 101호(남양동)",055-263-9108
내서호계점,"경상남도 창원시 마산회원구 내서읍 광려천북로 184 , 1층 102호",055-232-2242
마산대현프리몰점,"경남 창원시 마산회원구 3.15대로 지하 758 (합성동, 합성지하상가)",055-713-8644
마산롯데캐슬골드점,"경남 창원시 마산회원구 양덕로 48 (양덕동, 창원롯데캐슬센텀골드)",055-255-4560
마산산호점,"경상남도 창원시 마산합포구 용마로 90, 1층",055-243-8766
마산중부경찰서점,경남 창원시 마산합포구 3.15대로 156 (중앙동2가),055-715-7596
마산현동점,"경상남도 창원시 마산합포구 현동4길 5, 1층 109호",055-243-1215
마산회원점,경남 창원시 마산회원구 북성로 127 (회원동),055-222-1008
부산신항다인팰리스점,"경남 창원시 진해구 신항2로 114 (용원동, 다인로얄팰리스 부산 신항2차)",055-715-1481
불모산점,"경상남도 창원시 성산구 창원대로 1310, 1층(성주동)",055-286-8004
월영동아점,"경상남도 창원시 마산합포구 월영남로 43 , 가동 1층 (월영동 , 동아1차아파트)",055-222-6111
유니시티점,"경상남도 창원시 의창구 중동남로 92 , 425동 106호 (도계동 , 창원중동유니시티4단지)",055-253-8494
진해북원로터리점,경남 창원시 진해구 여명로 4 (여좌동),055-551-2237
진해석동사거리점,경남 창원시 진해구 냉천로 73 (석동),055-713-7133
진해용원점,"경남 창원시 진해구 용원로7번길 18 (용원동, 용원엘룩스상가)",055-546-3927
창원가음정시장점,"경남 창원시 성산구 대정로 36 (가음동, 가음동종합상가)",055-287-7264
창원대원힐스테이트점,경남 창원시 성산구 창원천로 60 (대원동),055-713-3870
창원무동점,"경상남도 창원시 의창구 북면 무동로226번길 18 , 에이스빌딩 1층",055-297-0036
창원반송노블파크점,"경남 창원시 성산구 원이대로473번길 9 (반림동, 노블파크아파트)",055-713-8460
창원법원점,"경상남도 창원시 성산구 창이대로692번길 5, 1층 103호(사파동 , 드림캐슬오피스텔)",055-261-7715
창원봉곡점,"경상남도 창원시 성산구 창원천로 292 , 목욕탕상가동 101호",055-237-0138
창원상남분수광장점,"경남 창원시 성산구 단정로 23 (상남동, 모이세타운)",055-715-2065
창원상남점,"경상남도 창원시 성산구 원이대로 668 , 1층 5호(상남동)",055-266-1245
창원소답점,"경남 창원시 의창구 읍성로 78-1 (소답동, SK위즈대리점)",055-299-0323
창원신화더플렉스시티점,경남 창원시 의창구 평산로 33 (팔용동),055-255-1156
창원월영애시앙점,"경상남도 창원시 마산합포구 가포순환로 33, 상가1동 103호(월영동 , 마린애시앙부영)",055-242-0994
합포구청점,"경상남도 창원시 마산합포구 중앙동로 18, 1층(중앙동2가)",055-221-6711
진주시청점,"경상남도 진주시 동진로 177 , 1층(상대동)",055-752-3747
진주가좌점,"경남 진주시 관문로 10 (가좌동), 1층 일부",070-8287-0922
진주경상대후문점,경남 진주시 가좌길 21 (가좌동),055-756-0885
진주교대점,경남 진주시 진양호로 348 (신안동),055-745-3303
진주금산초교점,"경남 진주시 금산면 금산순환로 9 (장사리, 세종빌딩)",055-795-1933
진주문산점,경상남도 진주시 문산읍 월아산로 1075,055-758-6171
진주비성대점,"경상남도 진주시 금산면 송백로 46, 604동 1층(복지회관)",055-763-0343
진주정촌점,"경상남도 진주시 정촌면 삼일로72번길 12 , 1층",055-759-5087
진주초전점,"경상남도 진주시 초북로 54 , 1층 (초전동)",055-920-0700
진주칠암점,"경상남도 진주시 진주대로 888, 1층 (칠암동)",055-745-7777
진주평거10호광장점,경남 진주시 남강로309번길 42-14 (평거동),055-920-1313
진주혁신점,"경상남도 진주시 사들로 52 , (충무공동)0층",055-762-1257
진주혁신한림점,경남 진주시 범골로54번길 11 (충무공동),055-761-1167
통영동피랑점,"경상남도 통영시 통영해안로 363, (동호동)",055-649-2733
통영무전점,"경상남도 통영시 무전8길 22-16 , (무전동, 진우하이빌2차)상가동1층 102호",055-642-0032
통영북신점,"경상남도 통영시 해미당5길 , (북신동) , 1층",055-649-0130
통영죽림점,"경상남도 통영시 광도면 죽림2로 55-69 , (죽림리)101호(피아빌딩)",055-645-0533
경남사천점,"경상남도 사천시 사남면 조동길 38 , (월성리)1층 103호",055-855-2455
사천사남점,"경상남도 사천시 사남면 진삼로 1102 , (화전리)1층",055-852-1116
사천정동점,"경상남도 사천시 정동면 정동중앙로 16-13 , (고읍리)1층",055-853-8846
사천카이점,"경남 사천시 사남면 항공로 162 (유천리, 삼정그린코아 포레스트)",055-855-8318
삼천포점,"경상남도 사천시 주공로 42 , (벌리동, 수은빌딩)1층",055-833-9080
김해가야대역점,"경남 김해시 가야로30번길 13-13 (삼계동), 1층 106",055-322-8831
김해내동점,"경상남도 김해시 내외중앙로 53, 1층 107호 (내동 , 중앙프라자)",055-336-6005
김해롯데워터파크점,경남 김해시 장유로 555 (신문동),nan
김해메가마트점,"경상남도 김해시 김해대로2492번길 20 , 메가마트김해점 2층",055-337-1239
김해삼계점,"경상남도 김해시 삼계중앙로 39 , 1층 (삼계동 , 솔리드빌딩)",055-312-4669
김해연지공원점,"경남 김해시 금관대로1368번길 12 (내동), 1층",055-337-7264
김해인제대점,"경상남도 김해시 인제로 184, 1층(어방동)",055-324-3814
김해장유부곡점,경남 김해시 장유로 117 (부곡동),055-724-3157
김해장유점,"경상남도 김해시 번화1로80번길 15 , 1층 107호(대청동 , 다성빌딩)",055-333-8883
김해진영점,경상남도 김해시 진영읍 김해대로361번길 13,055-342-3693
율하2지구점,"경상남도 김해시 율하숲길 21, 1층(장유동)",055-311-4997
율하중앙점,"경상남도 김해시 율하3로 42, 104호 (율하동)",055-311-2294
장유코아점,"경상남도 김해시 장유로 232 , 106호 (부곡동 , 코아상가)",055-312-9727
밀양삼문점,"경상남도 밀양시 삼문중앙로 40, 가동 1층(삼문동 , 동아빌딩)",055-353-6369
거제계룡점,"경상남도 거제시 동문천로 61 , 101호(고현동)",055-634-7935
거제고현점,"경상남도 거제시 거제중앙로 1919, A상가 1층",055-638-5232
거제상동점,"경상남도 거제시 상동5길 117-40 , 1층 (상동동 , 상동프라자)",055-635-9555
거제서정점,경남 거제시 거제면 거제남서로 3467 (서정리),055-632-0836
거제수월점,"경상남도 거제시 수양로 442 , (수월동, 거제자이)거제자이상가1동 102호1 층",055-633-3176
거제아주점,경남 거제시 아주1로2길 30 (아주동),055-681-1002
거제옥포e편한세상점,"경남 거제시 성산로 33 (옥포동, e편한세상 옥포아파트 1단지)",055-687-0077
거제옥포경찰서점,경남 거제시 옥포로 263 (옥포동),055-688-5509
거제옥포대첩로점,"경남 거제시 옥포대첩로 45 (옥포동, 건웅데파트)",055-736-0178
거제중곡점,"경상남도 거제시 중곡로 43 , (고현동)1층",055-633-5795
서창점,"경상남도 양산시 삼호1길 45, 1층 (삼호동)",055-785-0501
양산덕계사거리점,경남 양산시 번영로 13 (덕계동),070-7576-1799
양산범어점,"경상남도 양산시 물금읍 범구로 14, M동 8호(양산 유림노르웨이숲)",055-384-9611
양산사송점,"경남 양산시 동면 내송큰들로 112 (내송리), 102호,103호",055-382-1120
양산센텀힐병원점,"경남 양산시 평산로 11 (평산동, 센텀힐병원)",055-912-0360
양산증산역점,"경상남도 양산시 물금읍 증산역로 177 , -201호(라피에스타)",055-911-5555
양산통도사점,"경남 양산시 하북면 통도사로 58 (순지리, 맛세븐감자탕)",055-383-3018
칠원점,"경상남도 함안군 칠원읍 원서로 25, 1층",055-856-2828
함안점,경상남도 함안군 가야읍 가야로 86-1,055-584-3600
창녕군청점,경남 창녕군 창녕읍 군청길 26 (교리),070-8691-0672
고성점,"경상남도 고성군 고성읍 중앙로25번길 76 , (송학리)1층",055-674-6170
남해군청점,"경남 남해군 남해읍 화전로 74 (북변리, 들꽃향기)",055-864-7997
남해미조점,"경남 남해군 미조면 미송로 63 (미조리, 천해마트)",055-867-2888
남해상주점,"경남 남해군 상주면 남해대로 709 (상주리, 대성인테리어샤시)",055-862-3365
하동점,경상남도 하동군 하동읍 경서대로 124,055-884-1817
하동화개장터점,경남 하동군 화개면 쌍계로 4 (탑리),055-882-6106
거창산단점,경상남도 거창군 남상면 대산리,1565-7							055-945-6777
거창아림점,"경남 거창군 거창읍 거열로 98 (상림리, 그린빌딩)",055-941-2245
거창점,"경상남도 거창군 거창읍 아림로 32, 1층",055-945-1355
합천점,경상남도 합천군 합천읍 동서로 95,055-931-1029
울산성남점,"울산광역시 중구 만남의거리 26 , 1층 (성남동)",052-244-7575
홈플러스울산점,"울산광역시 중구 번영로 475 , 층(복산동)",052-291-3356
롯데마트울산점,"울산 남구 삼산로 74 (달동, 롯데마트울산점)",052-700-7250
울산남부도서관점,울산 남구 거마로 16 (옥동),052-700-9900
울산달동사거리점,울산 남구 중앙로 170-1 (달동),052-258-2570
울산달동삼성점,울산 남구 신정로 32 (달동),070-7576-3584
울산달동힐스테이트점,울산 남구 삼산로241번길 13 (달동),052-707-1005
울산대정문점,울산 남구 대학로 90-1 (무거동),052-707-0025
울산무거점,울산 남구 북부순환도로 11 (무거동),052-222-3999
울산업스퀘어점,울산 남구 화합로 185 (삼산동),052-990-5185
울산옥동학원가점,울산 남구 문수로344번길 1 (옥동),052-260-6662
울산꽃바위점,"울산광역시 동구 화문로 63, 101호(방어동)",052-233-7449
울산대송시장점,울산 동구 대학길 75 (화정동),052-707-0109
울산대왕암공원점,"울산 동구 등대로 99 (일산동, 대왕암상가)",052-232-6217
울산명촌점,"울산광역시 북구 명촌로 81 , 1층 (명촌동)",052-287-0205
울산송정점,"울산광역시 북구 박상진3로 55 , 상가2동 1층 203호(송정동)",052-291-3979
울산화봉점,"울산광역시 북구 화봉로 58, 지상1층 101호(연암동 , 신화프라자)",052-288-2777
울산구영푸르지오점,"울산 울주군 범서읍 구영로 82 (구영리, 이프라자)",052-707-6111
울산남창역점,"울산 울주군 온양읍 남창1길 25-1 (남창리, 인하우스)",052-238-7808
울산남창점,울산 울주군 온양읍 연안2길 13 (대안리),052-237-5333
울산언양IC점,울산 울주군 삼남읍 반구대로 682 (교동리),052-700-8283
울산온산점,"울산광역시 울주군 온산읍 덕남로 45 , 1층",052-238-0890
울산천상점,울산 울주군 범서읍 대동길 28 (천상리),052-212-3198
한수원인재개발원점,울산 울주군 서생면 해맞이로 658-91 (신암리),052-713-7055
부산BIFF광장점,부산 중구 비프광장로 39 (남포동5가),051-715-8223
부산광복2호점,"부산광역시 중구 광복중앙로 33, 1층(신창동1가)",070-4220-5007
부산남포역점,부산 중구 광복로 96 (광복동1가),nan
부산보수사거리점,부산 중구 흑교로 38 (부평동2가),051-256-5550
부산중앙동40계단길점,부산 중구 중앙대로93번길 3-1 (중앙동4가),051-442-1002
서구청점,"부산광역시 중구 보수대로 16, 1층 (부평동 2가)",051-945-1003
김해공항국내선점,부산 강서구 대저2동 2350-1,051-831-1007
부산대병원점,부산 서구 구덕로185번길 40 (아미동2가),051-715-1070
부산동대신점,부산 서구 구덕로 324 (동대신동3가),051-255-1009
부산명지더샵점,"부산광역시 강서구 명지국제7로 37, 판매시설동 105호 일부(명지동 , 더샵 명지퍼스트월드 2단지)",051-208-6268
부산명지오션시티점,부산 강서구 명지오션시티4로 73 (명지동),051-715-1716
부산명지오션퍼스트점,"부산 강서구 명지국제6로 90 (명지동, 오션퍼스트)",070-8868-8006
부산명지점,부산광역시 강서구 명지1동 3511-4,051-202-3030
부산신호점,부산 강서구 신호산단2로 33 (신호동),051-711-7778
서부산유통지구점,"부산광역시 강서구 유통단지1로 50, 다동 105호(대저2동)",051-796-0003
